epoch,train,val,bpm,steps
1,0.18589632958173752,0.27131711381446866,8.560400644524162,411.74149267213375
2,0.24049300700426102,0.27070270356586723,8.529278890243297,408.1087754496157
3,0.22623702138662338,0.2704662067035825,8.510624020759193,402.58887163219674
4,0.1628629006445408,0.27194975315166076,8.532969670894008,398.5717353300507
5,0.2828057333827019,0.2711475567865698,8.497612064237229,394.8855690548329
6,0.25705692917108536,0.27220444395126453,8.503190945062467,391.63271775567773
7,0.19898410141468048,0.2728388364764008,8.497912319212755,388.7242144142849
8,0.25926148891448975,0.2722661366790094,8.46964698116445,386.81998559953513
9,0.18706148862838745,0.2719194766366048,8.4458599017432,386.7485817477985
10,0.19376498460769653,0.2716850318277023,8.430177089346712,386.15567092961805
11,0.2640189751982689,0.27171739569239695,8.422247343666058,386.09960750594394
12,0.18578217923641205,0.2716837013333033,8.415384548546594,386.80126119312496
13,0.2534007951617241,0.2728138405508617,8.439479397639001,386.26636440840883
