epoch,train,val,bpm,steps
1,0.12042573094367981,0.07470180223611553,2.4113615153913135,302.5849301889822
2,0.07701410539448261,0.07454534207991897,2.4275906392568523,298.6239842836783
3,0.14930728822946548,0.07311794323942175,2.4045138329707054,295.56209257848946
4,0.14460258930921555,0.07241546910874679,2.382847565802881,294.30959113762253
5,0.11089242249727249,0.07183825497393781,2.373043428863768,293.54282791587985
6,0.10531122609972954,0.071977457229225,2.353904338857154,293.18850982022843
7,0.1454719975590706,0.07197091489714941,2.330448326131608,293.16309207248526
8,0.18705648556351662,0.07213925051115358,2.3131596243494057,295.25116618666715
9,0.09961732849478722,0.07248675185501594,2.301715087062474,298.2372131980868
10,0.07842033356428146,0.07260539635017535,2.2867558585119996,300.5598477400684
11,0.09808225929737091,0.07203540133465655,2.2662843196467244,301.8160865375098
12,0.07837029732763767,0.0717023444987542,2.2557810681064474,301.57770497980164
13,0.17351192608475685,0.07146493241840098,2.2466133075295507,300.24922457576906
14,0.08422532863914967,0.07109181884313197,2.2400726279015664,298.72543647345
15,0.1259724274277687,0.07043902907269642,2.2352923556532014,297.5065434043746
16,0.07144862599670887,0.07044572305572293,2.2389393746849033,296.77349388138356
17,0.10089120268821716,0.07053679023373088,2.245043369415203,296.78876889753144
18,0.1547343246638775,0.07080662002263552,2.258017659802548,297.18040279460786
19,0.08852841332554817,0.07097109476754078,2.2726425702916266,297.25970422588165
20,0.08018285222351551,0.07144349603577302,2.283357625699105,296.86111235015443
21,0.08719929307699203,0.07159949314962395,2.2910056440547923,296.9054623690876
22,0.08033176511526108,0.0717718785883428,2.2922706334152116,297.02881418822835
23,0.10633014142513275,0.07162866995086015,2.293126874527134,296.42962902817777
24,0.0999029166996479,0.07162464647934068,2.292447956225231,295.5775305352286
25,0.09543550759553909,0.07162057270352079,2.288183019462779,294.8598637814471
