epoch,train,val,bpm,steps
1,0.1406758353114128,0.05791885509655919,2.558192509978104,143.71202484018886
2,0.10874902829527855,0.0573553211654587,2.5244788383612646,143.94377047489377
3,0.11754710599780083,0.05794903226781782,2.535881384614443,142.42039943826947
4,0.12115040794014931,0.05855461729119961,2.5583176618310297,139.8090256727113
5,0.0911389160901308,0.05869131106153372,2.5642613618587564,136.47600213293913
6,0.14924044534564018,0.058562544024017255,2.5645960080089174,133.45755210710223
7,0.1425606831908226,0.058094790456825016,2.564157938637234,131.72781769156458
8,0.09669534862041473,0.05726188339500201,2.54779834067878,130.1243037041118
9,0.15579303726553917,0.05645784434047031,2.5352168879991996,128.8440999090646
10,0.1535615473985672,0.05547209480442473,2.5161985227693804,128.0883639026723
11,0.11094764247536659,0.05430753518226498,2.4901934353315305,126.95388717055569
12,0.08938911184668541,0.05368434828159862,2.478354471788625,126.2094296227602
13,0.1284220926463604,0.053211397151854536,2.469308735699317,125.86758397738842
14,0.18783040344715118,0.0528522040807503,2.461279280102806,125.92842577941256
15,0.15231994539499283,0.05274173059689767,2.4596818968403173,125.66821697043378
16,0.08915149979293346,0.05255420765102296,2.450343245407701,124.7969500627997
17,0.08984304219484329,0.05244830723038886,2.4437729303869395,124.3496580668738
18,0.161204032599926,0.05216719885183566,2.434627739632188,123.83142740926854
19,0.1003606952726841,0.05165895164160054,2.426862588937938,123.95144039464155
20,0.0861041247844696,0.050972181722500225,2.416151282852687,124.26933367492484
21,0.14232603460550308,0.05036535996667354,2.4085028478862114,124.70445567627092
22,0.11850319057703018,0.04977888902628224,2.3993640386069384,125.2440082471914
23,0.08480251766741276,0.04919186651858704,2.3867048057254228,126.36447765914471
24,0.09805811941623688,0.04862284134398923,2.3712748280590263,127.90193242197476
25,0.12531793117523193,0.04811559509525221,2.3638129163162773,129.2777996485419
26,0.09784097969532013,0.047960689010375694,2.368543189191824,130.50133742010405
27,0.12298397347331047,0.04784089907025375,2.3668642062690353,130.80802275043132
28,0.09835239127278328,0.04790692938726119,2.368656988673977,130.55740447943828
29,0.08984516188502312,0.047995897033305854,2.362429057807716,129.9637788895443
30,0.08347287774085999,0.04810134088637165,2.3499821352545616,129.3511445801988
