epoch,train,val,bpm,steps
1,0.11244078725576401,0.05513111001547383,1.9847603682081152,67.76934102795518
2,0.09805832803249359,0.05417696976220555,1.9785162888951708,66.27297334879934
3,0.0952877551317215,0.0533155783058822,1.9781267881417486,64.51561838382189
4,0.10177052021026611,0.052944513348109234,2.002059849029619,63.737187844346835
5,0.10764490067958832,0.05276831976882619,2.036064967736756,62.99315016955871
6,0.1051817238330841,0.052720216383512486,2.068939145060833,61.84792329608427
7,0.10994234681129456,0.053012957010101114,2.1051420801398475,61.234216519772275
8,0.11217902600765228,0.053446300516958346,2.140150287841658,60.820578624564334
9,0.11664678156375885,0.05342932638543789,2.1475054499551116,60.36322888517231
10,0.10256397724151611,0.0528957067756189,2.124378558773727,59.671473907061085
11,0.11117768287658691,0.05214216652812116,2.082382856710511,59.0734966859198
12,0.09636702388525009,0.05140023366320618,2.037526524959925,58.4540662942521
13,0.08992018550634384,0.05066453843590758,1.9883638286839884,58.097325953943184
14,0.10035242140293121,0.0500973398303701,1.9434265307920255,57.82760778005732
15,0.09600521624088287,0.04959313094403226,1.9116745103964485,57.61305357181314
16,0.09287780523300171,0.0492662008500708,1.8913726901489207,57.69531431479651
17,0.07887113839387894,0.04901033852096595,1.8697829060300406,57.86309097606072
18,0.10106649994850159,0.048841375345779356,1.8523973651693657,58.26642521536623
19,0.08820439875125885,0.04868546539325761,1.8445989224582897,58.83856959348305
20,0.10508787631988525,0.04843021613699528,1.8452351008928813,59.215740508450516
21,0.09310802072286606,0.04818983177774574,1.8588569631220309,59.53097129188768
22,0.09114488959312439,0.04804838164873545,1.876398748723807,59.734371353629086
23,0.07819604873657227,0.047921781011244766,1.888608514742269,59.70137205577032
24,0.09962534159421921,0.047741221566431714,1.90132240817861,59.19828757079721
25,0.09507562965154648,0.04755236891946178,1.915390200618692,58.56866396718646
26,0.08177555352449417,0.04753117623116069,1.9288312161823713,58.09093305522003
27,0.08667361736297607,0.047570428913869006,1.9411676023927895,57.675378209374664
28,0.0878964513540268,0.047571678724156366,1.9478672898532756,57.09260600393654
29,0.0921001061797142,0.0476723857060475,1.9552412057058826,56.817029081250105
30,0.0849810391664505,0.04766198424020172,1.9514658338318964,56.56120930335253
